Year,Month,Station_Code,Station_Name,Latitude,Longitude,LST
2017,8,408,동대문,37.58463,127.06036,23.46684721154105
2017,8,409,중랑,37.58551,127.08682,25.69307913050659
2017,8,410,기상청,37.4933,126.91746,24.63128814786313
2017,8,411,마포,37.55165,126.92915,23.780592701192916
2017,8,412,서대문,37.57047,126.94078,20.7519353432063
2017,8,413,광진,37.53344,127.08601,24.44412993768475
2017,8,414,성북,37.61134,126.99981,26.825553013548756
2017,8,415,용산,37.51955,126.97629,26.085308393807168
2017,8,416,은평,37.64647,126.94273,20.597872894108434
2017,8,417,금천,37.46551,126.90016,26.374695452120704
2017,8,418,한강,37.52489,126.93904,23.300094345916136
2017,8,419,중구,37.55236,126.98736,21.914355366198663
2017,8,421,성동,37.54721,127.03885,23.294090756081175
2017,8,422,북악산,37.60344,126.98437,23.01437818917043
2017,8,423,구로,37.49328,126.82629,27.92991549981275
2017,8,424,강북,37.63801,127.00981,24.315130781427342
2017,8,425,남현,37.46347,126.98154,25.949105859243957
2017,8,509,관악,37.45284,126.95015,23.871357568201745
2017,8,510,영등포,37.52706,126.90705,26.50030707812067
2017,8,889,현충원,37.50036,126.97652,25.247796642948856
2023,10,400,강남,37.4982,127.08162,24.071403260525813
2023,10,401,서초,37.48462,127.02601,23.35003247678037
2023,10,402,강동,37.55556,127.14498,22.16713458025606
2023,10,403,송파,37.51151,127.0967,25.005113152449837
2023,10,404,강서,37.5739,126.82953,24.586264941737284
2023,10,405,양천,37.52823,126.87937,25.568382736109925
2023,10,406,도봉,37.66557,127.03042,20.506613412873207
2023,10,407,노원,37.62186,127.09192,22.084166353650005
2023,10,408,동대문,37.58463,127.06036,22.42107291903028
2023,10,409,중랑,37.58551,127.08682,23.21241740936688
2023,10,410,기상청,37.4933,126.91746,22.526557733827303
2023,10,411,마포,37.55165,126.92915,10.626502129175208
2023,10,412,서대문,37.57047,126.94078,19.8408516379468
2023,10,413,광진,37.53344,127.08601,22.705298716862387
2023,10,414,성북,37.61134,126.99981,23.219630409154774
2023,10,415,용산,37.51955,126.97629,23.02581814958154
2023,10,416,은평,37.64647,126.94273,22.192972811070717
2023,10,417,금천,37.46551,126.90016,24.32501671207433
2023,10,418,한강,37.52489,126.93904,20.808744042810247
2023,10,419,중구,37.55236,126.98736,18.94282486796203
2023,10,421,성동,37.54721,127.03885,22.074336491871748
2023,10,422,북악산,37.60344,126.98437,20.259786136869593
2023,10,423,구로,37.49328,126.82629,25.368974244665594
2023,10,424,강북,37.63801,127.00981,21.076806915130362
2023,10,425,남현,37.46347,126.98154,23.108125375187683
2023,10,509,관악,37.45284,126.95015,20.40519189776228
2023,10,510,영등포,37.52706,126.90705,23.8517349167401
2023,10,889,현충원,37.50036,126.97652,22.160839333664057
2019,6,400,강남,37.4982,127.08162,36.357786952979666
2019,6,401,서초,37.48462,127.02601,34.32483675875204
2019,6,402,강동,37.55556,127.14498,39.96863260950988
2019,6,403,송파,37.51151,127.0967,45.62452204908698
2019,6,404,강서,37.5739,126.82953,41.345164926190705
2019,6,405,양천,37.52823,126.87937,41.17135216903881
2019,6,406,도봉,37.66557,127.03042,35.81381538740061
2019,6,407,노원,37.62186,127.09192,38.43160799778019
2019,6,408,동대문,37.58463,127.06036,37.342606959990974
2019,6,409,중랑,37.58551,127.08682,43.68102327488208
2019,6,410,기상청,37.4933,126.91746,34.142343616059975
2019,6,411,마포,37.55165,126.92915,32.44485016250013
2019,6,412,서대문,37.57047,126.94078,29.90957924620392
2019,6,413,광진,37.53344,127.08601,36.402243768424
2019,6,414,성북,37.61134,126.99981,37.38663611874409
2019,6,415,용산,37.51955,126.97629,39.34439634892158
2019,6,416,은평,37.64647,126.94273,35.14589971227048
2019,6,417,금천,37.46551,126.90016,41.14206553392836
2019,6,418,한강,37.52489,126.93904,34.203949838531116
2019,6,419,중구,37.55236,126.98736,29.745520107376933
2019,6,421,성동,37.54721,127.03885,35.742289591476094
2019,6,422,북악산,37.60344,126.98437,29.856110976494563
2019,6,423,구로,37.49328,126.82629,42.66554048803147
2019,6,424,강북,37.63801,127.00981,36.34563579475849
2019,6,425,남현,37.46347,126.98154,19.76291247574511
2019,6,509,관악,37.45284,126.95015,28.853835670316812
2019,6,510,영등포,37.52706,126.90705,38.550906851411355
2019,6,889,현충원,37.50036,126.97652,34.89615793798134
2023,11,400,강남,37.4982,127.08162,15.72087042633018
2023,11,401,서초,37.48462,127.02601,14.36377743069346
2023,11,402,강동,37.55556,127.14498,7.326199528159009
2023,11,403,송파,37.51151,127.0967,11.551366778768852
2023,11,404,강서,37.5739,126.82953,10.2383449803595
2023,11,405,양천,37.52823,126.87937,10.85100726503265
2023,11,406,도봉,37.66557,127.03042,12.216223919426682
2023,11,407,노원,37.62186,127.09192,14.176661208968767
2023,11,408,동대문,37.58463,127.06036,13.035258715075315
2023,11,409,중랑,37.58551,127.08682,13.106785597290184
2023,11,410,기상청,37.4933,126.91746,12.271373196685431
2023,11,411,마포,37.55165,126.92915,12.714029648454925
2023,11,412,서대문,37.57047,126.94078,11.900203179582945
2023,11,413,광진,37.53344,127.08601,13.439765015226953
2023,11,414,성북,37.61134,126.99981,13.702928313016969
2023,11,415,용산,37.51955,126.97629,13.047289183455462
2023,11,416,은평,37.64647,126.94273,12.890880973319952
2023,11,417,금천,37.46551,126.90016,11.065866988377763
2023,11,418,한강,37.52489,126.93904,13.938962492445228
2023,11,419,중구,37.55236,126.98736,10.362157441865747
2023,11,421,성동,37.54721,127.03885,12.977022708616346
2023,11,422,북악산,37.60344,126.98437,11.240683951238225
2023,11,423,구로,37.49328,126.82629,9.965160789771517
2023,11,424,강북,37.63801,127.00981,11.89746504707631
2023,11,425,남현,37.46347,126.98154,13.206092422104746
2023,11,509,관악,37.45284,126.95015,10.734560199462635
2023,11,510,영등포,37.52706,126.90705,12.46845479500945
2023,11,889,현충원,37.50036,126.97652,13.182675339625007
2020,2,400,강남,37.4982,127.08162,8.34180650931728
2020,2,401,서초,37.48462,127.02601,7.701847557544795
2020,2,402,강동,37.55556,127.14498,6.319656131068712
2020,2,403,송파,37.51151,127.0967,8.714004881177686
2020,2,404,강서,37.5739,126.82953,8.598756247169263
2020,2,405,양천,37.52823,126.87937,8.911003473244818
2020,2,406,도봉,37.66557,127.03042,5.818433346525637
2020,2,407,노원,37.62186,127.09192,8.713496014834618
2020,2,408,동대문,37.58463,127.06036,6.947795573258929
2020,2,409,중랑,37.58551,127.08682,7.161464325357656
2020,2,410,기상청,37.4933,126.91746,5.92941594968147
2020,2,411,마포,37.55165,126.92915,6.007831611240135
2020,2,412,서대문,37.57047,126.94078,4.326340730853246
2020,2,413,광진,37.53344,127.08601,6.511051690598549
2020,2,414,성북,37.61134,126.99981,8.18249118205506
2020,2,415,용산,37.51955,126.97629,6.487358664689907
2020,2,416,은평,37.64647,126.94273,4.585137654830817
2020,2,417,금천,37.46551,126.90016,7.1849506135088745
2020,2,418,한강,37.52489,126.93904,6.961865242811598
2020,2,419,중구,37.55236,126.98736,1.8694325412664625
2020,2,421,성동,37.54721,127.03885,6.507145577575386
2020,2,422,북악산,37.60344,126.98437,3.7191924533717042
2020,2,423,구로,37.49328,126.82629,9.584171550073108
2020,2,424,강북,37.63801,127.00981,5.075243940236248
2020,2,425,남현,37.46347,126.98154,6.835558949209883
2020,2,509,관악,37.45284,126.95015,3.5697487314130285
2020,2,510,영등포,37.52706,126.90705,7.116793021262367
2020,2,889,현충원,37.50036,126.97652,6.662835402723601
2015,10,400,강남,37.4982,127.08162,26.80960602794704
2015,10,401,서초,37.48462,127.02601,27.436644537228403
2015,10,402,강동,37.55556,127.14498,28.17886945333828
2015,10,403,송파,37.51151,127.0967,30.177771903660016
2015,10,404,강서,37.5739,126.82953,27.717895876842988
2015,10,405,양천,37.52823,126.87937,30.56216527069637
2015,10,406,도봉,37.66557,127.03042,12.600467614007755
2015,10,407,노원,37.62186,127.09192,27.193632172362697
2015,10,408,동대문,37.58463,127.06036,17.290518880140212
2015,10,409,중랑,37.58551,127.08682,24.773767943589974
2015,10,410,기상청,37.4933,126.91746,21.97662835678932
2015,10,411,마포,37.55165,126.92915,20.85166642814505
2015,10,412,서대문,37.57047,126.94078,21.57030004731496
2015,10,413,광진,37.53344,127.08601,27.454987663268355
2015,10,414,성북,37.61134,126.99981,16.52441904436779
2015,10,415,용산,37.51955,126.97629,16.35084375603077
2015,10,416,은평,37.64647,126.94273,21.508752574034418
2015,10,417,금천,37.46551,126.90016,28.765477335341814
2015,10,418,한강,37.52489,126.93904,21.761174346079315
2015,10,419,중구,37.55236,126.98736,15.893510492740745
2015,10,421,성동,37.54721,127.03885,22.62716204898834
2015,10,422,북악산,37.60344,126.98437,15.377131568064954
2015,10,423,구로,37.49328,126.82629,30.00939892218554
2015,10,424,강북,37.63801,127.00981,16.770219278848117
2015,10,425,남현,37.46347,126.98154,27.75591839825438
2015,10,509,관악,37.45284,126.95015,26.07087221499114
2015,10,510,영등포,37.52706,126.90705,24.892846340872154
2015,10,889,현충원,37.50036,126.97652,25.135621960371225
2019,10,400,강남,37.4982,127.08162,26.843571908026036
2019,10,401,서초,37.48462,127.02601,26.2551401211943
2019,10,402,강동,37.55556,127.14498,21.590944912854923
2019,10,403,송파,37.51151,127.0967,30.698877055957325
2019,10,404,강서,37.5739,126.82953,29.161790109142885
2019,10,405,양천,37.52823,126.87937,29.68574645545516
2019,10,406,도봉,37.66557,127.03042,24.75303321692803
2019,10,407,노원,37.62186,127.09192,27.816743661677663
2019,10,408,동대문,37.58463,127.06036,25.951732638510407
2019,10,409,중랑,37.58551,127.08682,28.131609339904628
2019,10,410,기상청,37.4933,126.91746,25.236683080933005
2019,10,411,마포,37.55165,126.92915,24.609727430662986
2019,10,412,서대문,37.57047,126.94078,22.91876511549566
2019,10,413,광진,37.53344,127.08601,26.502837230135526
2019,10,414,성북,37.61134,126.99981,26.088874008321113
2019,10,415,용산,37.51955,126.97629,27.161309238810645
2019,10,416,은평,37.64647,126.94273,25.837944291116287
2019,10,417,금천,37.46551,126.90016,27.901229359790193
2019,10,418,한강,37.52489,126.93904,25.983563968894714
2019,10,419,중구,37.55236,126.98736,21.52790621722488
2019,10,421,성동,37.54721,127.03885,26.09945966210961
2019,10,422,북악산,37.60344,126.98437,22.940894341681712
2019,10,423,구로,37.49328,126.82629,29.801506782965248
2019,10,424,강북,37.63801,127.00981,25.479918185449833
2019,10,425,남현,37.46347,126.98154,25.596569494039613
2019,10,509,관악,37.45284,126.95015,22.83670232375971
2019,10,510,영등포,37.52706,126.90705,27.757876203287424
2019,10,889,현충원,37.50036,126.97652,25.680730379304578
2024,6,400,강남,37.4982,127.08162,40.96597777654608
2024,6,401,서초,37.48462,127.02601,39.29452897506087
2024,6,402,강동,37.55556,127.14498,42.50256839352926
2024,6,403,송파,37.51151,127.0967,45.87716847602894
2024,6,404,강서,37.5739,126.82953,43.724409545204594
2024,6,405,양천,37.52823,126.87937,44.70670693897148
2024,6,406,도봉,37.66557,127.03042,38.6646201965965
2024,6,407,노원,37.62186,127.09192,41.945485189529904
2024,6,408,동대문,37.58463,127.06036,40.759318881529055
2024,6,409,중랑,37.58551,127.08682,43.99981925578618
2024,6,410,기상청,37.4933,126.91746,39.76926749550506
2024,6,411,마포,37.55165,126.92915,37.08450336927967
2024,6,412,서대문,37.57047,126.94078,32.36473823875906
2024,6,413,광진,37.53344,127.08601,40.8790881620958
2024,6,414,성북,37.61134,126.99981,41.32926267316776
2024,6,415,용산,37.51955,126.97629,43.04633776600025
2024,6,416,은평,37.64647,126.94273,39.63556998397735
2024,6,417,금천,37.46551,126.90016,44.54588745589075
2024,6,418,한강,37.52489,126.93904,37.57853287132065
2024,6,419,중구,37.55236,126.98736,30.699373663794404
2024,6,421,성동,37.54721,127.03885,38.89076290533325
2024,6,422,북악산,37.60344,126.98437,10.66370702036943
2024,6,423,구로,37.49328,126.82629,43.521777037818026
2024,6,424,강북,37.63801,127.00981,39.95973007623877
2024,6,425,남현,37.46347,126.98154,38.27796087770594
2024,6,509,관악,37.45284,126.95015,34.79646874919996
2024,6,510,영등포,37.52706,126.90705,42.92692989902383
2024,6,889,현충원,37.50036,126.97652,39.614765572374154
2024,4,400,강남,37.4982,127.08162,29.291018768087895
2024,4,401,서초,37.48462,127.02601,27.75246455513019
2024,4,402,강동,37.55556,127.14498,28.227493295361
2024,4,403,송파,37.51151,127.0967,31.942694965815065
2024,4,404,강서,37.5739,126.82953,28.559406466168753
2024,4,405,양천,37.52823,126.87937,30.46248486556823
2024,4,406,도봉,37.66557,127.03042,27.03429824272098
2024,4,407,노원,37.62186,127.09192,29.97592490602966
2024,4,408,동대문,37.58463,127.06036,27.45579792470477
2024,4,409,중랑,37.58551,127.08682,29.09309047134559
2024,4,410,기상청,37.4933,126.91746,27.284902115538102
2024,4,411,마포,37.55165,126.92915,25.964228387248056
2024,4,412,서대문,37.57047,126.94078,24.136755546593065
2024,4,413,광진,37.53344,127.08601,28.071834073312857
2024,4,414,성북,37.61134,126.99981,28.5097079637373
2024,4,415,용산,37.51955,126.97629,29.709141843985947
2024,4,416,은평,37.64647,126.94273,27.602813601815967
2024,4,417,금천,37.46551,126.90016,29.192855326133383
2024,4,418,한강,37.52489,126.93904,24.33819478533917
2024,4,419,중구,37.55236,126.98736,22.965708933437043
2024,4,421,성동,37.54721,127.03885,27.758919203510516
2024,4,422,북악산,37.60344,126.98437,26.11861447230291
2024,4,423,구로,37.49328,126.82629,31.164418016321576
2024,4,424,강북,37.63801,127.00981,27.403515475473228
2024,4,425,남현,37.46347,126.98154,28.126204627966445
2024,4,509,관악,37.45284,126.95015,24.307396791611268
2024,4,510,영등포,37.52706,126.90705,28.590682000263484
2024,4,889,현충원,37.50036,126.97652,28.262636461879083
2019,12,400,강남,37.4982,127.08162,3.210457739645051
2019,12,401,서초,37.48462,127.02601,2.388117471900273
2019,12,402,강동,37.55556,127.14498,4.176605906332668
2019,12,403,송파,37.51151,127.0967,2.5220185870676914
2019,12,404,강서,37.5739,126.82953,3.9921559096723627
2019,12,405,양천,37.52823,126.87937,3.166275131326131
2019,12,406,도봉,37.66557,127.03042,0.1269619221173457
2019,12,407,노원,37.62186,127.09192,2.1513155180752506
2019,12,408,동대문,37.58463,127.06036,1.0758115709859908
2019,12,409,중랑,37.58551,127.08682,1.4720155005711035
2019,12,410,기상청,37.4933,126.91746,0.9351793879790193
2019,12,411,마포,37.55165,126.92915,-0.17009945611721378
2019,12,412,서대문,37.57047,126.94078,-1.0038738738925872
2019,12,413,광진,37.53344,127.08601,1.5874120653170962
2019,12,414,성북,37.61134,126.99981,1.9457903704413297
2019,12,415,용산,37.51955,126.97629,1.4197892177346034
2019,12,416,은평,37.64647,126.94273,0.10868759698462327
2019,12,417,금천,37.46551,126.90016,1.426115434008011
2019,12,418,한강,37.52489,126.93904,4.828989270192665
2019,12,419,중구,37.55236,126.98736,-3.4068843662781205
2019,12,421,성동,37.54721,127.03885,1.385417113697315
2019,12,422,북악산,37.60344,126.98437,-1.746169004497517
2019,12,423,구로,37.49328,126.82629,3.3701808564054545
2019,12,424,강북,37.63801,127.00981,-0.10532114444526997
2019,12,425,남현,37.46347,126.98154,1.8327349838731948
2019,12,509,관악,37.45284,126.95015,-0.978912527927946
2019,12,510,영등포,37.52706,126.90705,2.11752229169673
2019,12,889,현충원,37.50036,126.97652,1.3380473805655129
2015,9,400,강남,37.4982,127.08162,34.283691113675616
2015,9,401,서초,37.48462,127.02601,34.139461851282874
2015,9,402,강동,37.55556,127.14498,33.35760837874909
2015,9,403,송파,37.51151,127.0967,38.96197762717662
2015,9,404,강서,37.5739,126.82953,34.19757382721508
2015,9,405,양천,37.52823,126.87937,37.602333982175935
2015,9,406,도봉,37.66557,127.03042,32.97343441050333
2015,9,407,노원,37.62186,127.09192,35.557325487088406
2015,9,408,동대문,37.58463,127.06036,33.36724064611337
2015,9,409,중랑,37.58551,127.08682,36.56571751825578
2015,9,410,기상청,37.4933,126.91746,33.12224490974904
2015,9,411,마포,37.55165,126.92915,32.654809630725026
2015,9,412,서대문,37.57047,126.94078,29.079808514614967
2015,9,413,광진,37.53344,127.08601,34.28159804516986
2015,9,414,성북,37.61134,126.99981,34.975059845228486
2015,9,415,용산,37.51955,126.97629,35.70871733037262
2015,9,416,은평,37.64647,126.94273,34.10204303027297
2015,9,417,금천,37.46551,126.90016,36.27487477587306
2015,9,418,한강,37.52489,126.93904,33.91881002816427
2015,9,419,중구,37.55236,126.98736,27.88578780788572
2015,9,421,성동,37.54721,127.03885,34.699885650453666
2015,9,422,북악산,37.60344,126.98437,30.331548210565074
2015,9,423,구로,37.49328,126.82629,38.58161037104975
2015,9,424,강북,37.63801,127.00981,32.75616028073699
2015,9,425,남현,37.46347,126.98154,32.35945751055942
2015,9,509,관악,37.45284,126.95015,30.421790900540145
2015,9,510,영등포,37.52706,126.90705,36.59886777414118
2015,9,889,현충원,37.50036,126.97652,32.91291039784278
2015,12,400,강남,37.4982,127.08162,3.5446669522801244
2015,12,401,서초,37.48462,127.02601,2.9015908235375605
2015,12,402,강동,37.55556,127.14498,1.5546337997871547
2015,12,403,송파,37.51151,127.0967,2.4642583873006174
2015,12,404,강서,37.5739,126.82953,2.467490832734711
2015,12,405,양천,37.52823,126.87937,2.104560551999498
2015,12,406,도봉,37.66557,127.03042,-0.33750888523763933
2015,12,407,노원,37.62186,127.09192,1.540123119192856
2015,12,408,동대문,37.58463,127.06036,1.0695408112300697
2015,12,409,중랑,37.58551,127.08682,1.7474335019232967
2015,12,410,기상청,37.4933,126.91746,0.7435297992755068
2015,12,411,마포,37.55165,126.92915,-0.5069517347803867
2015,12,412,서대문,37.57047,126.94078,-1.6155437794940326
2015,12,413,광진,37.53344,127.08601,1.8048331697506796
2015,12,414,성북,37.61134,126.99981,1.605843690490417
2015,12,415,용산,37.51955,126.97629,0.9338032560600027
2015,12,416,은평,37.64647,126.94273,-0.3290666249236551
2015,12,417,금천,37.46551,126.90016,1.2790939450439964
2015,12,418,한강,37.52489,126.93904,3.76635645067131
2015,12,419,중구,37.55236,126.98736,-3.7289112416004286
2015,12,421,성동,37.54721,127.03885,1.393016846925832
2015,12,422,북악산,37.60344,126.98437,-1.9659245549478896
2015,12,423,구로,37.49328,126.82629,2.807222176291134
2015,12,424,강북,37.63801,127.00981,-0.3922416193786944
2015,12,425,남현,37.46347,126.98154,1.6346020301507451
2015,12,509,관악,37.45284,126.95015,-1.2434190046791969
2015,12,510,영등포,37.52706,126.90705,1.7695121161836482
2015,12,889,현충원,37.50036,126.97652,0.7870984910853736
2023,12,400,강남,37.4982,127.08162,5.375016033907173
2023,12,401,서초,37.48462,127.02601,3.641484033671304
2023,12,402,강동,37.55556,127.14498,2.909128761362126
2023,12,403,송파,37.51151,127.0967,3.698002218261877
2023,12,404,강서,37.5739,126.82953,4.115877674351907
2023,12,405,양천,37.52823,126.87937,4.566988909951476
2023,12,406,도봉,37.66557,127.03042,1.715623942773334
2023,12,407,노원,37.62186,127.09192,3.8248758301720613
2023,12,408,동대문,37.58463,127.06036,2.958165031713861
2023,12,409,중랑,37.58551,127.08682,3.0222516266330217
2023,12,410,기상청,37.4933,126.91746,2.788459949302478
2023,12,411,마포,37.55165,126.92915,1.3503499561748527
2023,12,412,서대문,37.57047,126.94078,0.10251978308860998
2023,12,413,광진,37.53344,127.08601,3.4075002682696436
2023,12,414,성북,37.61134,126.99981,3.3557732020318554
2023,12,415,용산,37.51955,126.97629,2.8486081341112595
2023,12,416,은평,37.64647,126.94273,2.1537164494143326
2023,12,417,금천,37.46551,126.90016,3.2503960262864666
2023,12,418,한강,37.52489,126.93904,5.645366720346203
2023,12,419,중구,37.55236,126.98736,-2.0066243234771264
2023,12,421,성동,37.54721,127.03885,2.5199441628204795
2023,12,422,북악산,37.60344,126.98437,-0.2637535746973185
2023,12,423,구로,37.49328,126.82629,4.62922621661653
2023,12,424,강북,37.63801,127.00981,1.8939698324488177
2023,12,425,남현,37.46347,126.98154,3.1726060220567547
2023,12,509,관악,37.45284,126.95015,0.28540541247974716
2023,12,510,영등포,37.52706,126.90705,3.722142574495024
2023,12,889,현충원,37.50036,126.97652,2.82433437300665
2019,5,400,강남,37.4982,127.08162,31.08862784042367
2019,5,401,서초,37.48462,127.02601,29.958103443745244
2019,5,402,강동,37.55556,127.14498,29.080244697458056
2019,5,403,송파,37.51151,127.0967,38.282517982580146
2019,5,404,강서,37.5739,126.82953,30.709958512916046
2019,5,405,양천,37.52823,126.87937,34.09078486583826
2019,5,406,도봉,37.66557,127.03042,29.785373195665784
2019,5,407,노원,37.62186,127.09192,12.8941532855373
2019,5,408,동대문,37.58463,127.06036,15.015268857213357
2019,5,409,중랑,37.58551,127.08682,17.834843698157158
2019,5,410,기상청,37.4933,126.91746,21.650905458763418
2019,5,411,마포,37.55165,126.92915,23.003944962272385
2019,5,412,서대문,37.57047,126.94078,21.669346035286594
2019,5,413,광진,37.53344,127.08601,28.807280677256017
2019,5,414,성북,37.61134,126.99981,16.05405633134751
2019,5,415,용산,37.51955,126.97629,30.58418522198815
2019,5,416,은평,37.64647,126.94273,27.39241274411694
2019,5,417,금천,37.46551,126.90016,26.762233473132937
2019,5,418,한강,37.52489,126.93904,22.81241468167366
2019,5,419,중구,37.55236,126.98736,17.11767252532246
2019,5,421,성동,37.54721,127.03885,26.528540234661193
2019,5,422,북악산,37.60344,126.98437,13.666373825447693
2019,5,423,구로,37.49328,126.82629,31.55418506198049
2019,5,424,강북,37.63801,127.00981,28.190778660589785
2019,5,425,남현,37.46347,126.98154,29.787313308804585
2019,5,509,관악,37.45284,126.95015,23.2181545101202
2019,5,510,영등포,37.52706,126.90705,28.23496711574012
2019,5,889,현충원,37.50036,126.97652,29.31519469575659
2020,1,400,강남,37.4982,127.08162,10.227248647423778
2020,1,401,서초,37.48462,127.02601,10.46733189522945
2020,1,402,강동,37.55556,127.14498,7.519817734198114
2020,1,403,송파,37.51151,127.0967,10.158781576961928
2020,1,404,강서,37.5739,126.82953,10.339032394444416
2020,1,405,양천,37.52823,126.87937,11.008087727607574
2020,1,406,도봉,37.66557,127.03042,8.520396257764503
2020,1,407,노원,37.62186,127.09192,9.006737473303758
2020,1,408,동대문,37.58463,127.06036,8.845029451380526
2020,1,409,중랑,37.58551,127.08682,9.480603029142856
2020,1,410,기상청,37.4933,126.91746,8.870720048542125
2020,1,411,마포,37.55165,126.92915,9.234155876454736
2020,1,412,서대문,37.57047,126.94078,8.840447110879325
2020,1,413,광진,37.53344,127.08601,8.57730024248309
2020,1,414,성북,37.61134,126.99981,9.786164979661805
2020,1,415,용산,37.51955,126.97629,8.226720766554138
2020,1,416,은평,37.64647,126.94273,6.817566975487409
2020,1,417,금천,37.46551,126.90016,9.534143434010502
2020,1,418,한강,37.52489,126.93904,8.255018691039027
2020,1,419,중구,37.55236,126.98736,6.549851528051931
2020,1,421,성동,37.54721,127.03885,8.519888258246283
2020,1,422,북악산,37.60344,126.98437,8.201663315456699
2020,1,423,구로,37.49328,126.82629,11.167551255870592
2020,1,424,강북,37.63801,127.00981,8.121808934116928
2020,1,425,남현,37.46347,126.98154,10.656071765129184
2020,1,509,관악,37.45284,126.95015,7.845729650591636
2020,1,510,영등포,37.52706,126.90705,9.539563275369801
2020,1,889,현충원,37.50036,126.97652,8.27384242669558
2024,5,400,강남,37.4982,127.08162,32.68618311269114
2024,5,401,서초,37.48462,127.02601,28.773079032652902
2024,5,402,강동,37.55556,127.14498,31.922831819071234
2024,5,403,송파,37.51151,127.0967,40.69608880990597
2024,5,404,강서,37.5739,126.82953,31.93884814952594
2024,5,405,양천,37.52823,126.87937,33.67837958938304
2024,5,406,도봉,37.66557,127.03042,28.054607837735603
2024,5,407,노원,37.62186,127.09192,30.023330572707664
2024,5,408,동대문,37.58463,127.06036,29.722768841162633
2024,5,409,중랑,37.58551,127.08682,32.780879843505375
2024,5,410,기상청,37.4933,126.91746,28.957230445143978
2024,5,411,마포,37.55165,126.92915,26.526526745753813
2024,5,412,서대문,37.57047,126.94078,24.607707238236173
2024,5,413,광진,37.53344,127.08601,30.428472004667015
2024,5,414,성북,37.61134,126.99981,29.837755047306246
2024,5,415,용산,37.51955,126.97629,31.831842880021497
2024,5,416,은평,37.64647,126.94273,27.88889086939588
2024,5,417,금천,37.46551,126.90016,32.279016315547835
2024,5,418,한강,37.52489,126.93904,27.89352985703374
2024,5,419,중구,37.55236,126.98736,22.756568623934243
2024,5,421,성동,37.54721,127.03885,29.120698877753284
2024,5,422,북악산,37.60344,126.98437,23.746649206920722
2024,5,423,구로,37.49328,126.82629,32.01821450044042
2024,5,424,강북,37.63801,127.00981,28.513569375659017
2024,5,425,남현,37.46347,126.98154,27.10028932372211
2024,5,509,관악,37.45284,126.95015,24.148580300214746
2024,5,510,영등포,37.52706,126.90705,31.523823938893145
2024,5,889,현충원,37.50036,126.97652,29.342969640138847
2018,2,400,강남,37.4982,127.08162,5.415807703993494
2018,2,401,서초,37.48462,127.02601,5.0727481966334835
2018,2,402,강동,37.55556,127.14498,2.564732462571044
2018,2,403,송파,37.51151,127.0967,5.614780341303231
2018,2,404,강서,37.5739,126.82953,5.0782514931548235
2018,2,405,양천,37.52823,126.87937,5.609803160942818
2018,2,406,도봉,37.66557,127.03042,2.0170525889810733
2018,2,407,노원,37.62186,127.09192,-0.8921061557816756
2018,2,408,동대문,37.58463,127.06036,2.3957549079282785
2018,2,409,중랑,37.58551,127.08682,3.2017025014789056
2018,2,410,기상청,37.4933,126.91746,3.3844424278107113
2018,2,411,마포,37.55165,126.92915,2.4454060004659937
2018,2,412,서대문,37.57047,126.94078,1.3503015870274453
2018,2,413,광진,37.53344,127.08601,2.9524871320692228
2018,2,414,성북,37.61134,126.99981,2.955100665527027
2018,2,415,용산,37.51955,126.97629,2.6591919098372614
2018,2,416,은평,37.64647,126.94273,-1.5636138849003487
2018,2,417,금천,37.46551,126.90016,3.759880306225682
2018,2,418,한강,37.52489,126.93904,3.891605697633395
2018,2,419,중구,37.55236,126.98736,-1.1777441490796718
2018,2,421,성동,37.54721,127.03885,2.349536320182949
2018,2,422,북악산,37.60344,126.98437,0.24185129121127602
2018,2,423,구로,37.49328,126.82629,5.708747155948231
2018,2,424,강북,37.63801,127.00981,1.2855888425725084
2018,2,425,남현,37.46347,126.98154,5.01517301049995
2018,2,509,관악,37.45284,126.95015,1.1807888849250503
2018,2,510,영등포,37.52706,126.90705,3.8001866584750132
2018,2,889,현충원,37.50036,126.97652,3.026487629430619
2021,6,400,강남,37.4982,127.08162,18.227574919488916
2021,6,401,서초,37.48462,127.02601,25.067008997108076
2021,6,402,강동,37.55556,127.14498,17.77202086383886
2021,6,403,송파,37.51151,127.0967,23.723132735521972
2021,6,404,강서,37.5739,126.82953,24.074786614646655
2021,6,405,양천,37.52823,126.87937,20.95774449509787
2021,6,406,도봉,37.66557,127.03042,19.862522123058454
2021,6,407,노원,37.62186,127.09192,12.953448250473116
2021,6,408,동대문,37.58463,127.06036,4.7279458263703305
2021,6,409,중랑,37.58551,127.08682,-7.60940290324919
2021,6,410,기상청,37.4933,126.91746,25.60262017186676
2021,6,411,마포,37.55165,126.92915,10.447179883908348
2021,6,412,서대문,37.57047,126.94078,8.244852900588171
2021,6,413,광진,37.53344,127.08601,15.950567100709634
2021,6,414,성북,37.61134,126.99981,19.993795241257033
2021,6,415,용산,37.51955,126.97629,28.356485607525656
2021,6,416,은평,37.64647,126.94273,26.424097731188397
2021,6,417,금천,37.46551,126.90016,32.315493446973676
2021,6,418,한강,37.52489,126.93904,20.727140632842122
2021,6,419,중구,37.55236,126.98736,9.083849773053998
2021,6,421,성동,37.54721,127.03885,2.7616419037107676
2021,6,422,북악산,37.60344,126.98437,13.854433528344543
